open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1.70715E+12,96.15,96.419,95.352,95.59,809841,1.70716E+12,77663617.91,83522,383237,36751462.27,0
1.70716E+12,95.59,95.935,95.407,95.875,467509,1.70716E+12,44711010.94,57173,233528,22336415.62,0
1.70716E+12,95.877,96.485,95.75,95.906,614367,1.70716E+12,59076041.58,67665,290847,27971693.94,0
1.70716E+12,95.905,96.043,94.805,95.86,978159,1.70717E+12,93326189.89,102182,454097,43339976.28,0
1.70717E+12,95.863,96.093,94.823,94.886,803770,1.70717E+12,76628203.73,85712,362196,34545122.68,0
1.70717E+12,94.886,95.33,94.171,94.716,779636,1.70717E+12,73847322.3,77590,360034,34117770.46,0
1.70717E+12,94.716,95.873,94.521,95.605,571142,1.70718E+12,54457639.37,71228,306880,29256181.98,0
1.70718E+12,95.6,95.948,95.426,95.556,417038,1.70718E+12,39891734.21,56666,211113,20195025.92,0
1.70718E+12,95.556,96.147,95.171,95.778,518292,1.70718E+12,49584947.93,66221,262933,25159854.65,0
1.70718E+12,95.779,96.7,95.578,96.393,485907,1.70719E+12,46782814.62,64920,250148,24084941.48,0
1.70719E+12,96.394,96.79,95.6,95.969,630680,1.70719E+12,60650180.26,69312,295135,28388915.77,0
1.70719E+12,95.969,96.063,95.313,95.392,421321,1.7072E+12,40323934.54,48340,195718,18734339.88,0
1.7072E+12,95.392,95.618,94.7,95.472,621517,1.7072E+12,59198716.94,64829,286282,27278314.1,0
1.7072E+12,95.473,95.694,95.195,95.489,316541,1.7072E+12,30200841.87,39263,170275,16247790.77,0
1.7072E+12,95.499,95.863,95.226,95.711,387525,1.70721E+12,37026919.41,49075,192972,18440374.92,0
1.70721E+12,95.711,96.226,95.65,96.184,569305,1.70721E+12,54624334.91,69663,285753,27417487.94,0
1.70721E+12,96.184,96.29,95.71,96.065,485815,1.70721E+12,46639460.88,57839,236156,22674557.85,0
1.70721E+12,96.064,96.097,93.12,93.921,2758294,1.70722E+12,260535513.7,241840,1212763,114540504.2,0
1.70722E+12,93.918,94.782,93.116,94.239,1852067,1.70722E+12,173949919.9,168345,1032392,96993214.16,0
1.70722E+12,94.238,94.815,93.245,94.21,1442298,1.70722E+12,135647641.8,138601,698672,65725764.78,0
1.70722E+12,94.209,94.775,93.654,93.821,1182076,1.70723E+12,111414847.8,122609,588225,55455121.65,0
1.70723E+12,93.822,95.123,93.818,94.212,1223964,1.70723E+12,115615236.6,120936,679793,64212020.84,0
1.70723E+12,94.211,95.848,94.089,95.695,1455442,1.70724E+12,138435852,148558,773962,73615535.6,0
1.70724E+12,95.696,96.094,95.161,95.221,1182026,1.70724E+12,113059303.8,126499,567982,54338115.13,0
1.70724E+12,95.221,95.87,95.101,95.866,474177,1.70724E+12,45296674.45,61698,253015,24170914.97,0
1.70724E+12,95.866,96.6,95.302,96.349,758515,1.70725E+12,72776346.97,89091,398954,38293271.4,0
1.70725E+12,96.348,97.714,96.075,97.546,1323444,1.70725E+12,128430002.1,130313,693534,67291966.64,0
1.70725E+12,97.546,97.869,97.113,97.252,962859,1.70725E+12,93933551.42,109555,467829,45640606.92,0
1.70725E+12,97.252,97.389,96.814,96.989,495399,1.70726E+12,48076106,59647,242650,23548311.02,0
1.70726E+12,96.99,97.839,96.718,97.441,588670,1.70726E+12,57253321.7,75680,300366,29219739.05,0
1.70726E+12,97.44,97.575,96.762,96.856,463693,1.70726E+12,44997811.76,55808,219339,21285793.94,0
1.70726E+12,96.856,97.36,96.72,97.014,396298,1.70727E+12,38437845.38,54905,185070,17951258.04,0
1.70727E+12,97.014,97.455,96.853,97.112,366553,1.70727E+12,35613204.67,51631,194931,18940191.52,0
1.70727E+12,97.115,97.195,96.301,96.369,489145,1.70727E+12,47321443.32,54124,208272,20152207.26,0
1.70727E+12,96.37,96.485,95.44,95.475,792239,1.70728E+12,76050383.38,80397,352342,33829061.68,0
1.70728E+12,95.475,95.805,94.956,95.504,737842,1.70728E+12,70358096.67,78391,388840,37086707.72,0
1.70728E+12,95.505,96.189,95.039,95.908,580441,1.70729E+12,55558965.62,63387,327242,31329470.06,0
1.70729E+12,95.908,95.991,95.577,95.891,275905,1.70729E+12,26429359.49,38501,134274,12863301.97,0
1.70729E+12,95.891,95.992,95.3,95.581,404261,1.70729E+12,38645883.39,43236,191406,18298936.78,0
1.70729E+12,95.581,95.698,95.2,95.271,400992,1.7073E+12,38273737.73,42323,179444,17130230.47,0
1.7073E+12,95.271,96.038,94.9,95.774,832548,1.7073E+12,79471660.99,85426,460942,44004613.98,0
1.7073E+12,95.774,95.78,94.56,95.017,709157,1.7073E+12,67500201.46,81518,339966,32363642.19,0
1.7073E+12,95.017,95.568,94.928,95.141,467637,1.70731E+12,44520090.74,65712,264180,25153147.31,0
1.70731E+12,95.141,95.74,95.082,95.536,454633,1.70731E+12,43393487.54,50213,247277,23602061.11,0
1.70731E+12,95.536,95.7,95.125,95.344,401937,1.70731E+12,38344956.81,49787,205971,19651167.96,0
1.70731E+12,95.344,96.201,95.204,95.53,894955,1.70732E+12,85627396.13,100475,444449,42528941.08,0
1.70732E+12,95.529,96.682,95.269,96.225,1028170,1.70732E+12,98749533.19,110072,521850,50122150.82,0
1.70732E+12,96.226,97.239,96.11,97.232,1149361,1.70733E+12,111162287.3,123294,610930,59096069.39,0
1.70733E+12,97.231,98.138,97.011,97.4,1559913,1.70733E+12,151994335.9,156251,747113,72811993.91,0
1.70733E+12,97.4,97.632,96.909,97.494,672854,1.70733E+12,65448188.97,79890,355201,34556308.22,0
1.70733E+12,97.494,97.763,96.94,97.079,670030,1.70734E+12,65179123.2,70377,327850,31895244.15,0
1.70734E+12,97.08,98.64,97.068,98.252,1445563,1.70734E+12,141651131.5,153616,767786,75235350.27,0
1.70734E+12,98.247,100.953,98.203,100.615,2457630,1.70734E+12,245454781.8,209805,1235234,123301723.4,0
1.70734E+12,100.615,101.121,100.5,100.974,1351776,1.70735E+12,136153112.3,110903,618602,62320556.26,0
1.70735E+12,100.974,101.622,100.725,101.135,1010479,1.70735E+12,102096560.7,93522,500466,50579046.76,0
1.70735E+12,101.136,102.33,100.904,101.976,1886356,1.70735E+12,191983572.1,166801,933748,95019715.38,0
1.70735E+12,101.977,102.499,101.22,102.201,1089505,1.70736E+12,110909619.4,114579,554554,56474333.94,0
1.70736E+12,102.201,102.62,101.727,102.046,806581,1.70736E+12,82394535.98,92020,389127,39757145.39,0
1.70736E+12,102.045,102.45,101.6,101.767,620460,1.70736E+12,63270378.42,78067,275979,28150311.12,0
1.70736E+12,101.767,102.071,101.564,101.718,407506,1.70737E+12,41481361.89,53229,180989,18423890.47,0
1.70737E+12,101.717,101.798,101.22,101.284,525724,1.70737E+12,53383778.39,60531,242738,24651837.15,0
1.70737E+12,101.284,101.523,100.62,100.735,711437,1.70738E+12,71914009.74,79961,303262,30657406.92,0
1.70738E+12,100.728,101.176,100.5,100.794,678884,1.70738E+12,68429791.54,75343,323911,32656940.05,0
1.70738E+12,100.795,102.079,100.75,101.971,740598,1.70738E+12,75058459.35,80968,410545,41614361.25,0
1.70738E+12,101.97,102.3,101.351,101.739,769408,1.70739E+12,78298557.47,81098,407007,41425051.36,0
1.70739E+12,101.74,102.129,101.6,101.838,500991,1.70739E+12,51026990.08,57485,249975,25463763.91,0
1.70739E+12,101.838,101.944,100.85,101.205,691721,1.70739E+12,70106146.33,82594,266133,26979727.4,0
1.70739E+12,101.205,101.699,100.924,101.249,535019,1.7074E+12,54208859.56,58847,253228,25661755.75,0
1.7074E+12,101.248,104,101.177,103.451,1831154,1.7074E+12,188255270.9,174263,1052744,108240990,0
1.7074E+12,103.451,104.974,103.265,104.323,2625867,1.7074E+12,273675366.7,252947,1291879,134668203.2,0
1.7074E+12,104.32,104.927,103.957,104.8,1406358,1.70741E+12,147028927.6,153995,702293,73428547.85,0
1.70741E+12,104.801,104.898,102.066,102.912,2073823,1.70741E+12,214523322.3,197474,951290,98419738,0
1.70741E+12,102.912,103.438,102.194,102.391,1429952,1.70742E+12,146925559.7,140681,737514,75805652.21,0
1.70742E+12,102.39,102.847,101.62,102.655,934852,1.70742E+12,95713551.56,94252,454709,46575518.21,0
1.70742E+12,102.655,102.988,102.025,102.279,738329,1.70742E+12,75633266.14,75635,363046,37196004.42,0
1.70742E+12,102.28,103.092,102.257,102.899,702021,1.70743E+12,72101859.07,80616,372482,38258923.91,0
1.70743E+12,102.895,103.364,102.456,102.654,554080,1.70743E+12,57044545.26,63056,261913,26971049.46,0
1.70743E+12,102.654,102.932,102.3,102.596,282346,1.70743E+12,28973879.58,35662,133494,13700302.06,0
1.70743E+12,102.597,103.201,102.54,102.742,435479,1.70744E+12,44813050.99,46388,226547,23314253.4,0
1.70744E+12,102.742,103.653,102.728,103.27,550692,1.70744E+12,56866636.65,62068,280280,28942088.26,0
1.70744E+12,103.274,103.988,103.055,103.92,449161,1.70744E+12,46493649.17,51979,236192,24452338.32,0
1.70744E+12,103.919,105.753,103.747,105.608,1464939,1.70745E+12,153463611,153870,823398,86268514.46,0
1.70745E+12,105.606,105.752,104.219,104.312,1239637,1.70745E+12,130220862.9,115338,581415,61093149.13,0
1.70745E+12,104.306,104.803,103.72,104.343,773874,1.70745E+12,80660881.39,78772,362912,37832118.87,0
1.70745E+12,104.342,105.072,104.046,105.03,501975,1.70746E+12,52522027.04,60031,276993,28989216.39,0
1.70746E+12,105.029,105.054,104.355,104.693,451716,1.70746E+12,47296612.1,55608,193499,20260786.98,0
1.70746E+12,104.694,105.704,104.675,105.21,683442,1.70747E+12,71968877.79,77038,360942,38007413.03,0
1.70747E+12,105.211,106.2,105.058,106.176,956873,1.70747E+12,101186178.1,98732,507214,53650822.74,0
1.70747E+12,106.175,106.388,104.611,105.194,1681320,1.70747E+12,177239081.1,146671,808192,85190108.65,0
1.70747E+12,105.195,105.568,104.934,105.457,584076,1.70748E+12,61483949.78,62395,319082,33593862.17,0
1.70748E+12,105.456,106.148,104.06,105.831,1839524,1.70748E+12,193370005.6,177006,873559,91885206.81,0
1.70748E+12,105.831,107,105.26,105.649,2135249,1.70748E+12,226676339.4,215259,1070096,113642186.1,0
1.70748E+12,105.645,105.919,104.833,105.89,1055888,1.70749E+12,111258073.2,113009,535823,56469462.79,0
1.70749E+12,105.891,106.455,104.36,104.9,1976162,1.70749E+12,207877457,184670,931383,97995685.79,0
1.70749E+12,104.897,105.787,104.05,105.62,1593814,1.70749E+12,167130571.4,143424,798543,83741672.84,0
1.70749E+12,105.62,106,104.32,104.974,1114494,1.7075E+12,117230696.7,113754,522861,54992860.58,0
1.7075E+12,104.973,105.486,104.7,105.273,672833,1.7075E+12,70736108.05,74433,340324,35782874.33,0
1.7075E+12,105.271,106.5,105.111,105.725,1274722,1.70751E+12,135064981.3,144815,647843,68645599.94,0
1.70751E+12,105.726,105.933,104.819,104.963,818061,1.70751E+12,86130684.18,96491,387203,40772993.79,0
1.70751E+12,104.963,105.436,104.805,105.105,465417,1.70751E+12,48929606.15,57931,232999,24494799.24,0
1.70751E+12,105.109,109,105.014,108.908,2020684,1.70752E+12,216682835.7,192346,1145801,122903919.8,0
1.70752E+12,108.907,109.23,107.75,107.872,1293971,1.70752E+12,140158101.2,127421,637217,69032453.73,0
1.70752E+12,107.873,108.248,106.665,106.921,1051643,1.70752E+12,112899883.7,99851,499705,53640852.05,0
1.70752E+12,106.92,108.21,106.86,107.596,840560,1.70753E+12,90324640.75,90295,436875,46952524.61,0
1.70753E+12,107.599,109.142,107.355,108.792,937160,1.70753E+12,101607058.1,100967,495635,53748924.72,0
1.70753E+12,108.792,110,108.708,109.3,1054931,1.70753E+12,115488308.6,108324,551045,60333151.33,0
1.70753E+12,109.299,110.746,109.265,110.644,1138337,1.70754E+12,125236639.8,109175,614385,67600917.83,0
1.70754E+12,110.644,110.839,109.732,110.141,892848,1.70754E+12,98376659.76,92979,421332,46427213.21,0
1.70754E+12,110.141,110.43,109.8,110.1,532242,1.70754E+12,58621698.95,54611,257530,28366981.33,0
1.70754E+12,110.1,110.125,108.713,108.972,782373,1.70755E+12,85563680.09,74227,335551,36703509.53,0
1.70755E+12,108.972,109.281,108.666,108.861,539802,1.70755E+12,58825038.94,58341,287876,31374681.15,0
1.70755E+12,108.86,109.658,108.18,108.213,776032,1.70756E+12,84481233.03,78479,360933,39309077.82,0
1.70756E+12,108.212,109.206,108.143,109.001,1119071,1.70756E+12,121675368.3,97854,549848,59782195.83,0
1.70756E+12,109.002,109.12,107.194,107.393,1639455,1.70756E+12,177483680.6,129905,750580,81273318.94,0
1.70756E+12,107.394,108.5,107.254,108.14,871732,1.70757E+12,94097704.05,86690,482593,52103986.16,0
1.70757E+12,108.14,108.189,107.444,107.807,493486,1.70757E+12,53210533.58,51243,250643,27028160.89,0
1.70757E+12,107.808,108.1,107.134,108.048,672717,1.70757E+12,72441219.65,68620,334660,36050953.11,0
1.70757E+12,108.048,108.72,107.976,108.238,814928,1.70758E+12,88256048.22,74487,430029,46571418.8,0
1.70758E+12,108.238,108.783,108.156,108.471,413159,1.70758E+12,44844757.18,50762,214325,23264072.07,0
1.70758E+12,108.471,108.662,107.88,108.406,398157,1.70758E+12,43120429.03,51567,184688,20005586.13,0
1.70758E+12,108.405,108.67,107.721,107.816,343403,1.70759E+12,37126561.13,39867,169586,18337136.97,0
1.70759E+12,107.816,109.5,107.763,109.16,622714,1.70759E+12,67739076.93,65304,343998,37425156.63,0
1.70759E+12,109.16,109.547,108.85,109.148,574430,1.7076E+12,62742482.39,69012,271199,29623932.48,0
1.7076E+12,109.149,110.438,108.679,109.283,958474,1.7076E+12,105089371.1,103541,479022,52530966.13,0
1.7076E+12,109.283,110.294,109.01,109.808,765906,1.7076E+12,83933076.81,91794,388202,42548730.04,0
1.7076E+12,109.807,109.993,108.563,109.34,666753,1.70761E+12,72808454.86,78385,318975,34833856.01,0
1.70761E+12,109.34,109.82,108.655,108.976,481048,1.70761E+12,52541046.05,57862,231385,25274618.5,0
1.70761E+12,108.976,109.174,108.361,108.855,542433,1.70761E+12,58982698.4,61355,255073,27741757.53,0
1.70761E+12,108.855,108.91,107.684,108.204,498015,1.70762E+12,53913038.59,60586,210630,22808103.68,0
1.70762E+12,108.204,108.542,107.714,108.034,423972,1.70762E+12,45808266.13,50863,226295,24455052.31,0
1.70762E+12,108.034,109.75,108.002,109.434,859023,1.70762E+12,93701154.07,90587,464663,50673894.6,0
1.70762E+12,109.434,109.933,108.944,109.236,743074,1.70763E+12,81383049.61,79327,347209,38035439.97,0
1.70763E+12,109.235,109.45,108.732,109.015,387153,1.70763E+12,42255283.54,42435,194141,21194382.96,0
1.70763E+12,109.017,109.432,108.8,109.288,337159,1.70763E+12,36795865.95,37445,169115,18457852.16,0
1.70763E+12,109.288,109.78,108.8,109.227,608880,1.70764E+12,66547158.51,62550,296869,32458176.08,0
1.70764E+12,109.226,109.5,108.919,109.046,398651,1.70764E+12,43519609.26,45047,193264,21098191.78,0
1.70764E+12,109.045,110.2,109.02,109.985,743388,1.70765E+12,81532418.75,75413,404152,44324547.46,0
1.70765E+12,109.985,110.34,108.513,109.34,1161638,1.70765E+12,127118101.2,106967,560709,61351577.9,0
1.70765E+12,109.34,109.879,109.044,109.697,668412,1.70765E+12,73182591.5,66237,332782,36444654.83,0
